survey,survey_n,model_sedimentation_class,threshold_cm,threshold_label,transect,n_meters,positive_meter_positions,negative_meter_positions,positive_area,negative_area,net_positive_area
Con9,9,1.0 cm predicted (dashed red),0.5,0.5 cm,ST22,51,14,23,0.27450980392156865,0.45098039215686275,-0.1764705882352941
Con9,9,1.0 cm predicted (dashed red),1,1.0 cm,ST22,51,8,18,0.1568627450980392,0.35294117647058826,-0.19607843137254904
Con9,9,1.5 mm predicted (solid red),0.15,0.15 cm (1.5 mm),ST28,51,36,12,0.7058823529411765,0.23529411764705882,0.4705882352941177
Con9,9,1.5 mm predicted (solid red),0.5,0.5 cm,ST28,51,24,7,0.47058823529411764,0.13725490196078433,0.3333333333333333
Con9,9,1.5 mm predicted (solid red),1,1.0 cm,ST28,51,20,5,0.39215686274509803,0.09803921568627451,0.29411764705882354
Con9,9,1.0 cm predicted (dashed red),0.15,0.15 cm (1.5 mm),ST31,51,25,22,0.49019607843137253,0.43137254901960786,0.05882352941176466
Con9,9,1.0 cm predicted (dashed red),0.5,0.5 cm,ST31,51,18,17,0.35294117647058826,0.3333333333333333,0.019607843137254943
Con9,9,1.0 cm predicted (dashed red),1,1.0 cm,ST31,51,14,7,0.27450980392156865,0.13725490196078433,0.13725490196078433
Con9,9,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST34,51,34,16,0.6666666666666666,0.3137254901960784,0.3529411764705882
Con9,9,0 cm predicted (outside),0.5,0.5 cm,ST34,51,28,12,0.5490196078431373,0.23529411764705882,0.3137254901960785
Con9,9,0 cm predicted (outside),1,1.0 cm,ST34,51,18,10,0.35294117647058826,0.19607843137254902,0.15686274509803924
Con9,9,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST35,51,22,23,0.43137254901960786,0.45098039215686275,-0.019607843137254888
Con9,9,0 cm predicted (outside),0.5,0.5 cm,ST35,51,5,13,0.09803921568627451,0.2549019607843137,-0.1568627450980392
Con9,9,0 cm predicted (outside),1,1.0 cm,ST35,51,1,6,0.0196078431372549,0.11764705882352941,-0.09803921568627451
Con9,9,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST36,51,18,31,0.35294117647058826,0.6078431372549019,-0.25490196078431365
Con9,9,0 cm predicted (outside),0.5,0.5 cm,ST36,51,14,23,0.27450980392156865,0.45098039215686275,-0.1764705882352941
Con9,9,0 cm predicted (outside),1,1.0 cm,ST36,51,9,14,0.17647058823529413,0.27450980392156865,-0.09803921568627452
Con9,9,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST38,51,8,36,0.1568627450980392,0.7058823529411765,-0.5490196078431373
Con9,9,0 cm predicted (outside),0.5,0.5 cm,ST38,51,3,24,0.058823529411764705,0.47058823529411764,-0.4117647058823529
Con9,9,0 cm predicted (outside),1,1.0 cm,ST38,51,0,16,0,0.3137254901960784,-0.3137254901960784
Con9,9,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST4,51,15,31,0.29411764705882354,0.6078431372549019,-0.31372549019607837
Con9,9,0 cm predicted (outside),0.5,0.5 cm,ST4,51,13,23,0.2549019607843137,0.45098039215686275,-0.19607843137254904
Con9,9,0 cm predicted (outside),1,1.0 cm,ST4,51,8,15,0.1568627450980392,0.29411764705882354,-0.13725490196078433
Con9,9,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST40,51,20,22,0.39215686274509803,0.43137254901960786,-0.03921568627450983
Con9,9,0 cm predicted (outside),0.5,0.5 cm,ST40,51,8,5,0.1568627450980392,0.09803921568627451,0.058823529411764705
Con9,9,0 cm predicted (outside),1,1.0 cm,ST40,51,2,3,0.0392156862745098,0.058823529411764705,-0.0196078431372549
Con9,9,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST45,51,23,22,0.45098039215686275,0.43137254901960786,0.019607843137254888
Con9,9,0 cm predicted (outside),0.5,0.5 cm,ST45,51,10,7,0.19607843137254902,0.13725490196078433,0.05882352941176469
Con9,9,0 cm predicted (outside),1,1.0 cm,ST45,51,4,3,0.0784313725490196,0.058823529411764705,0.0196078431372549
Con10,10,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST1,51,20,21,0.39215686274509803,0.4117647058823529,-0.019607843137254888
Con10,10,0 cm predicted (outside),0.5,0.5 cm,ST1,51,8,14,0.1568627450980392,0.27450980392156865,-0.11764705882352944
Con10,10,0 cm predicted (outside),1,1.0 cm,ST1,51,2,6,0.0392156862745098,0.11764705882352941,-0.0784313725490196
Con10,10,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST2,51,9,40,0.17647058823529413,0.7843137254901961,-0.6078431372549019
Con10,10,0 cm predicted (outside),0.5,0.5 cm,ST2,51,8,27,0.1568627450980392,0.5294117647058824,-0.37254901960784315
Con10,10,0 cm predicted (outside),1,1.0 cm,ST2,51,5,17,0.09803921568627451,0.3333333333333333,-0.23529411764705882
Con10,10,1.0 cm predicted (dashed red),0.15,0.15 cm (1.5 mm),ST22,51,24,24,0.47058823529411764,0.47058823529411764,0
Con10,10,1.0 cm predicted (dashed red),0.5,0.5 cm,ST22,51,16,19,0.3137254901960784,0.37254901960784315,-0.05882352941176472
Con10,10,1.0 cm predicted (dashed red),1,1.0 cm,ST22,51,11,17,0.21568627450980393,0.3333333333333333,-0.11764705882352938
Con10,10,1.5 mm predicted (solid red),0.15,0.15 cm (1.5 mm),ST28,51,34,16,0.6666666666666666,0.3137254901960784,0.3529411764705882
Con10,10,1.5 mm predicted (solid red),0.5,0.5 cm,ST28,51,26,11,0.5098039215686274,0.21568627450980393,0.2941176470588235
Con10,10,1.5 mm predicted (solid red),1,1.0 cm,ST28,51,13,7,0.2549019607843137,0.13725490196078433,0.11764705882352938
Con10,10,1.0 cm predicted (dashed red),0.15,0.15 cm (1.5 mm),ST31,51,30,17,0.5882352941176471,0.3333333333333333,0.25490196078431376
Con10,10,1.0 cm predicted (dashed red),0.5,0.5 cm,ST31,51,24,16,0.47058823529411764,0.3137254901960784,0.1568627450980392
Con10,10,1.0 cm predicted (dashed red),1,1.0 cm,ST31,51,17,10,0.3333333333333333,0.19607843137254902,0.1372549019607843
Con10,10,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST34,51,16,32,0.3137254901960784,0.6274509803921569,-0.3137254901960784
Con10,10,0 cm predicted (outside),0.5,0.5 cm,ST34,51,10,27,0.19607843137254902,0.5294117647058824,-0.33333333333333337
Con10,10,0 cm predicted (outside),1,1.0 cm,ST34,51,7,19,0.13725490196078433,0.37254901960784315,-0.23529411764705882
Con10,10,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST35,51,13,26,0.2549019607843137,0.5098039215686274,-0.2549019607843137
Con10,10,0 cm predicted (outside),0.5,0.5 cm,ST35,51,10,16,0.19607843137254902,0.3137254901960784,-0.11764705882352941
Con10,10,0 cm predicted (outside),1,1.0 cm,ST35,51,8,5,0.1568627450980392,0.09803921568627451,0.058823529411764705
Con10,10,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST36,51,11,39,0.21568627450980393,0.7647058823529411,-0.5490196078431372
Con10,10,0 cm predicted (outside),0.5,0.5 cm,ST36,51,6,33,0.11764705882352941,0.6470588235294118,-0.5294117647058824
Con10,10,0 cm predicted (outside),1,1.0 cm,ST36,51,1,31,0.0196078431372549,0.6078431372549019,-0.588235294117647
Con10,10,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST38,51,16,29,0.3137254901960784,0.5686274509803921,-0.2549019607843137
Con10,10,0 cm predicted (outside),0.5,0.5 cm,ST38,51,7,20,0.13725490196078433,0.39215686274509803,-0.2549019607843137
Con10,10,0 cm predicted (outside),1,1.0 cm,ST38,51,1,10,0.0196078431372549,0.19607843137254902,-0.1764705882352941
Con10,10,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST4,51,26,22,0.5098039215686274,0.43137254901960786,0.07843137254901955
Con10,10,0 cm predicted (outside),0.5,0.5 cm,ST4,51,19,18,0.37254901960784315,0.35294117647058826,0.019607843137254888
Con10,10,0 cm predicted (outside),1,1.0 cm,ST4,51,14,12,0.27450980392156865,0.23529411764705882,0.03921568627450983
Con10,10,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST40,51,9,33,0.17647058823529413,0.6470588235294118,-0.47058823529411764
Con10,10,0 cm predicted (outside),0.5,0.5 cm,ST40,51,2,7,0.0392156862745098,0.13725490196078433,-0.09803921568627452
Con10,10,0 cm predicted (outside),1,1.0 cm,ST40,51,1,4,0.0196078431372549,0.0784313725490196,-0.058823529411764705
Con10,10,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST45,51,19,23,0.37254901960784315,0.45098039215686275,-0.0784313725490196
Con10,10,0 cm predicted (outside),0.5,0.5 cm,ST45,51,8,13,0.1568627450980392,0.2549019607843137,-0.0980392156862745
Con10,10,0 cm predicted (outside),1,1.0 cm,ST45,51,4,4,0.0784313725490196,0.0784313725490196,0
Con10,10,1.5 mm predicted (solid red),0.15,0.15 cm (1.5 mm),ST5,51,12,28,0.23529411764705882,0.5490196078431373,-0.3137254901960785
Con10,10,1.5 mm predicted (solid red),0.5,0.5 cm,ST5,51,9,14,0.17647058823529413,0.27450980392156865,-0.09803921568627452
Con10,10,1.5 mm predicted (solid red),1,1.0 cm,ST5,51,6,10,0.11764705882352941,0.19607843137254902,-0.0784313725490196
Con11,11,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST1,51,18,22,0.35294117647058826,0.43137254901960786,-0.0784313725490196
Con11,11,0 cm predicted (outside),0.5,0.5 cm,ST1,51,8,11,0.1568627450980392,0.21568627450980393,-0.05882352941176472
Con11,11,0 cm predicted (outside),1,1.0 cm,ST1,51,2,6,0.0392156862745098,0.11764705882352941,-0.0784313725490196
Con11,11,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST2,51,4,40,0.0784313725490196,0.7843137254901961,-0.7058823529411764
Con11,11,0 cm predicted (outside),0.5,0.5 cm,ST2,51,1,25,0.0196078431372549,0.49019607843137253,-0.47058823529411764
Con11,11,0 cm predicted (outside),1,1.0 cm,ST2,51,1,17,0.0196078431372549,0.3333333333333333,-0.3137254901960784
Con11,11,1.0 cm predicted (dashed red),0.15,0.15 cm (1.5 mm),ST22,51,22,25,0.43137254901960786,0.49019607843137253,-0.05882352941176466
Con11,11,1.0 cm predicted (dashed red),0.5,0.5 cm,ST22,51,20,21,0.39215686274509803,0.4117647058823529,-0.019607843137254888
Con11,11,1.0 cm predicted (dashed red),1,1.0 cm,ST22,51,15,16,0.29411764705882354,0.3137254901960784,-0.019607843137254888
Con11,11,1.5 mm predicted (solid red),0.15,0.15 cm (1.5 mm),ST28,51,40,9,0.7843137254901961,0.17647058823529413,0.6078431372549019
Con11,11,1.5 mm predicted (solid red),0.5,0.5 cm,ST28,51,27,6,0.5294117647058824,0.11764705882352941,0.4117647058823529
Con11,11,1.5 mm predicted (solid red),1,1.0 cm,ST28,51,16,3,0.3137254901960784,0.058823529411764705,0.2549019607843137
Con11,11,1.0 cm predicted (dashed red),0.15,0.15 cm (1.5 mm),ST31,51,31,18,0.6078431372549019,0.35294117647058826,0.25490196078431365
Con11,11,1.0 cm predicted (dashed red),0.5,0.5 cm,ST31,51,27,14,0.5294117647058824,0.27450980392156865,0.2549019607843137
Con11,11,1.0 cm predicted (dashed red),1,1.0 cm,ST31,51,16,9,0.3137254901960784,0.17647058823529413,0.1372549019607843
Con11,11,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST34,51,17,28,0.3333333333333333,0.5490196078431373,-0.215686274509804
Con11,11,0 cm predicted (outside),0.5,0.5 cm,ST34,51,13,24,0.2549019607843137,0.47058823529411764,-0.21568627450980393
Con11,11,0 cm predicted (outside),1,1.0 cm,ST34,51,9,20,0.17647058823529413,0.39215686274509803,-0.2156862745098039
Con11,11,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST35,51,8,27,0.1568627450980392,0.5294117647058824,-0.37254901960784315
Con11,11,0 cm predicted (outside),0.5,0.5 cm,ST35,51,5,15,0.09803921568627451,0.29411764705882354,-0.19607843137254904
Con11,11,0 cm predicted (outside),1,1.0 cm,ST35,51,1,5,0.0196078431372549,0.09803921568627451,-0.0784313725490196
Con11,11,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST36,51,11,36,0.21568627450980393,0.7058823529411765,-0.4901960784313726
Con11,11,0 cm predicted (outside),0.5,0.5 cm,ST36,51,6,30,0.11764705882352941,0.5882352941176471,-0.47058823529411764
Con11,11,0 cm predicted (outside),1,1.0 cm,ST36,51,3,23,0.058823529411764705,0.45098039215686275,-0.39215686274509803
Con11,11,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST38,51,13,30,0.2549019607843137,0.5882352941176471,-0.33333333333333337
Con11,11,0 cm predicted (outside),0.5,0.5 cm,ST38,51,8,23,0.1568627450980392,0.45098039215686275,-0.29411764705882354
Con11,11,0 cm predicted (outside),1,1.0 cm,ST38,51,2,13,0.0392156862745098,0.2549019607843137,-0.2156862745098039
Con11,11,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST4,51,22,27,0.43137254901960786,0.5294117647058824,-0.0980392156862745
Con11,11,0 cm predicted (outside),0.5,0.5 cm,ST4,51,17,22,0.3333333333333333,0.43137254901960786,-0.09803921568627455
Con11,11,0 cm predicted (outside),1,1.0 cm,ST4,51,13,16,0.2549019607843137,0.3137254901960784,-0.05882352941176472
Con11,11,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST40,51,17,24,0.3333333333333333,0.47058823529411764,-0.13725490196078433
Con11,11,0 cm predicted (outside),0.5,0.5 cm,ST40,51,7,8,0.13725490196078433,0.1568627450980392,-0.019607843137254888
Con11,11,0 cm predicted (outside),1,1.0 cm,ST40,51,1,4,0.0196078431372549,0.0784313725490196,-0.058823529411764705
Con11,11,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST45,51,24,20,0.47058823529411764,0.39215686274509803,0.0784313725490196
Con11,11,0 cm predicted (outside),0.5,0.5 cm,ST45,51,13,8,0.2549019607843137,0.1568627450980392,0.0980392156862745
Con11,11,0 cm predicted (outside),1,1.0 cm,ST45,51,4,4,0.0784313725490196,0.0784313725490196,0
Con11,11,1.5 mm predicted (solid red),0.15,0.15 cm (1.5 mm),ST5,51,19,26,0.37254901960784315,0.5098039215686274,-0.13725490196078427
Con11,11,1.5 mm predicted (solid red),0.5,0.5 cm,ST5,51,10,12,0.19607843137254902,0.23529411764705882,-0.0392156862745098
Con11,11,1.5 mm predicted (solid red),1,1.0 cm,ST5,51,3,6,0.058823529411764705,0.11764705882352941,-0.058823529411764705
Con12,12,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST1,51,17,25,0.3333333333333333,0.49019607843137253,-0.1568627450980392
Con12,12,0 cm predicted (outside),0.5,0.5 cm,ST1,51,9,13,0.17647058823529413,0.2549019607843137,-0.07843137254901958
Con12,12,0 cm predicted (outside),1,1.0 cm,ST1,51,3,5,0.058823529411764705,0.09803921568627451,-0.0392156862745098
Con12,12,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST2,51,12,34,0.23529411764705882,0.6666666666666666,-0.4313725490196078
Con12,12,0 cm predicted (outside),0.5,0.5 cm,ST2,51,5,22,0.09803921568627451,0.43137254901960786,-0.33333333333333337
Con12,12,0 cm predicted (outside),1,1.0 cm,ST2,51,4,15,0.0784313725490196,0.29411764705882354,-0.21568627450980393
Con12,12,1.0 cm predicted (dashed red),0.15,0.15 cm (1.5 mm),ST22,51,15,33,0.29411764705882354,0.6470588235294118,-0.35294117647058826
Con12,12,1.0 cm predicted (dashed red),0.5,0.5 cm,ST22,51,10,26,0.19607843137254902,0.5098039215686274,-0.3137254901960784
Con12,12,1.0 cm predicted (dashed red),1,1.0 cm,ST22,51,8,21,0.1568627450980392,0.4117647058823529,-0.2549019607843137
Con12,12,1.5 mm predicted (solid red),0.15,0.15 cm (1.5 mm),ST28,51,30,14,0.5882352941176471,0.27450980392156865,0.3137254901960784
Con12,12,1.5 mm predicted (solid red),0.5,0.5 cm,ST28,51,20,9,0.39215686274509803,0.17647058823529413,0.2156862745098039
Con12,12,1.5 mm predicted (solid red),1,1.0 cm,ST28,51,14,6,0.27450980392156865,0.11764705882352941,0.15686274509803924
Con12,12,1.0 cm predicted (dashed red),0.15,0.15 cm (1.5 mm),ST31,51,22,25,0.43137254901960786,0.49019607843137253,-0.05882352941176466
Con12,12,1.0 cm predicted (dashed red),0.5,0.5 cm,ST31,51,15,18,0.29411764705882354,0.35294117647058826,-0.05882352941176472
Con12,12,1.0 cm predicted (dashed red),1,1.0 cm,ST31,51,12,10,0.23529411764705882,0.19607843137254902,0.0392156862745098
Con12,12,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST34,51,20,27,0.39215686274509803,0.5294117647058824,-0.13725490196078433
Con12,12,0 cm predicted (outside),0.5,0.5 cm,ST34,51,10,23,0.19607843137254902,0.45098039215686275,-0.2549019607843137
Con12,12,0 cm predicted (outside),1,1.0 cm,ST34,51,8,17,0.1568627450980392,0.3333333333333333,-0.1764705882352941
Con12,12,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST35,51,4,33,0.0784313725490196,0.6470588235294118,-0.5686274509803921
Con12,12,0 cm predicted (outside),0.5,0.5 cm,ST35,51,1,19,0.0196078431372549,0.37254901960784315,-0.35294117647058826
Con12,12,0 cm predicted (outside),1,1.0 cm,ST35,51,0,7,0,0.13725490196078433,-0.13725490196078433
Con12,12,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST36,51,8,37,0.1568627450980392,0.7254901960784313,-0.5686274509803921
Con12,12,0 cm predicted (outside),0.5,0.5 cm,ST36,51,4,31,0.0784313725490196,0.6078431372549019,-0.5294117647058822
Con12,12,0 cm predicted (outside),1,1.0 cm,ST36,51,2,25,0.0392156862745098,0.49019607843137253,-0.4509803921568627
Con12,12,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST38,51,11,36,0.21568627450980393,0.7058823529411765,-0.4901960784313726
Con12,12,0 cm predicted (outside),0.5,0.5 cm,ST38,51,5,23,0.09803921568627451,0.45098039215686275,-0.35294117647058826
Con12,12,0 cm predicted (outside),1,1.0 cm,ST38,51,1,13,0.0196078431372549,0.2549019607843137,-0.23529411764705882
Con12,12,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST4,51,19,29,0.37254901960784315,0.5686274509803921,-0.196078431372549
Con12,12,0 cm predicted (outside),0.5,0.5 cm,ST4,51,12,22,0.23529411764705882,0.43137254901960786,-0.19607843137254904
Con12,12,0 cm predicted (outside),1,1.0 cm,ST4,51,7,15,0.13725490196078433,0.29411764705882354,-0.1568627450980392
Con12,12,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST40,51,11,28,0.21568627450980393,0.5490196078431373,-0.33333333333333337
Con12,12,0 cm predicted (outside),0.5,0.5 cm,ST40,51,3,11,0.058823529411764705,0.21568627450980393,-0.1568627450980392
Con12,12,0 cm predicted (outside),1,1.0 cm,ST40,51,1,4,0.0196078431372549,0.0784313725490196,-0.058823529411764705
Con12,12,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST45,51,15,26,0.29411764705882354,0.5098039215686274,-0.21568627450980388
Con12,12,0 cm predicted (outside),0.5,0.5 cm,ST45,51,5,12,0.09803921568627451,0.23529411764705882,-0.13725490196078433
Con12,12,0 cm predicted (outside),1,1.0 cm,ST45,51,2,4,0.0392156862745098,0.0784313725490196,-0.0392156862745098
Con12,12,1.5 mm predicted (solid red),0.15,0.15 cm (1.5 mm),ST5,51,32,15,0.6274509803921569,0.29411764705882354,0.3333333333333333
Con12,12,1.5 mm predicted (solid red),0.5,0.5 cm,ST5,51,19,9,0.37254901960784315,0.17647058823529413,0.19607843137254902
Con12,12,1.5 mm predicted (solid red),1,1.0 cm,ST5,51,5,7,0.09803921568627451,0.13725490196078433,-0.03921568627450982
Con20,20,0 cm predicted (outside),0.15,0.15 cm (1.5 mm),ST1,51,20,24,0.39215686274509803,0.47058823529411764,-0.0784313725490196
Con20,20,0 cm predicted (outside),0.5,0.5 cm,ST1,51,11,8,0.21568627450980393,0.1568627450980392,0.05882352941176472
Con20,20,0 cm predicted (outside),1,1.0 cm,ST1,51,4,3,0.0784313725490196,0.058823529411764705,0.0196078431372549
